"Plot Title: flam.mid"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: k)","Temp, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: temp)","Button Down (LGR S/N: 1282988)","Button Up (LGR S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
2268,11/01/20 11:40:37 AM,84.82,17.534,,,,,
2269,11/01/20 11:40:38 AM,83.84,17.558,,,,,
2270,11/01/20 11:40:39 AM,81.88,17.582,,,,,
2271,11/01/20 11:40:40 AM,81.23,17.582,,,,,
2272,11/01/20 11:40:41 AM,80.90,17.629,,,,,
2273,11/01/20 11:40:42 AM,80.58,17.653,,,,,
2274,11/01/20 11:40:43 AM,80.58,17.677,,,,,
2275,11/01/20 11:40:44 AM,80.90,17.677,,,,,
2276,11/01/20 11:40:45 AM,81.88,17.701,,,,,
2277,11/01/20 11:40:46 AM,82.86,17.724,,,,,
2278,11/01/20 11:40:47 AM,83.51,17.748,,,,,
2279,11/01/20 11:40:48 AM,84.49,17.772,,,,,
2280,11/01/20 11:40:49 AM,85.47,17.796,,,,,
2281,11/01/20 11:40:50 AM,85.80,17.819,,,,,
2282,11/01/20 11:40:51 AM,86.45,17.843,,,,,
2283,11/01/20 11:40:52 AM,86.77,17.867,,,,,
2284,11/01/20 11:40:53 AM,87.10,17.891,,,,,
2285,11/01/20 11:40:54 AM,88.08,17.915,,,,,
2286,11/01/20 11:40:55 AM,88.73,17.938,,,,,
2287,11/01/20 11:40:56 AM,88.41,17.962,,,,,
2288,11/01/20 11:40:57 AM,89.06,17.986,,,,,
2289,11/01/20 11:40:58 AM,90.04,18.010,,,,,
2290,11/01/20 11:40:59 AM,90.69,18.033,,,,,
2291,11/01/20 11:41:00 AM,91.34,18.057,,,,,
2292,11/01/20 11:41:01 AM,91.34,18.081,,,,,
2293,11/01/20 11:41:02 AM,91.34,18.105,,,,,
2294,11/01/20 11:41:03 AM,91.67,18.129,,,,,
2295,11/01/20 11:41:04 AM,91.67,18.152,,,,,
2296,11/01/20 11:41:05 AM,91.67,18.176,,,,,
2297,11/01/20 11:41:06 AM,91.34,18.200,,,,,
2298,11/01/20 11:41:07 AM,91.02,18.224,,,,,
2299,11/01/20 11:41:08 AM,90.69,18.247,,,,,
2300,11/01/20 11:41:09 AM,90.04,18.271,,,,,
2301,11/01/20 11:41:10 AM,89.71,18.295,,,,,
2302,11/01/20 11:41:11 AM,89.39,18.319,,,,,
2303,11/01/20 11:41:12 AM,89.39,18.343,,,,,
2304,11/01/20 11:41:13 AM,90.36,18.390,,,,,
2305,11/01/20 11:41:14 AM,90.69,18.390,,,,,
2306,11/01/20 11:41:15 AM,91.02,18.414,,,,,
2307,11/01/20 11:41:16 AM,91.34,18.461,,,,,
2308,11/01/20 11:41:17 AM,91.67,18.485,,,,,
2309,11/01/20 11:41:18 AM,92.00,18.509,,,,,
2310,11/01/20 11:41:19 AM,92.33,18.533,,,,,
2311,11/01/20 11:41:20 AM,92.33,18.557,,,,,
2312,11/01/20 11:41:21 AM,92.00,18.580,,,,,
2313,11/01/20 11:41:22 AM,92.00,18.604,,,,,
2314,11/01/20 11:41:23 AM,92.00,18.628,,,,,
2315,11/01/20 11:41:24 AM,92.33,18.652,,,,,
2316,11/01/20 11:41:25 AM,92.33,18.699,,,,,
2317,11/01/20 11:41:26 AM,92.33,18.699,,,,,
2318,11/01/20 11:41:27 AM,92.65,18.747,,,,,
2319,11/01/20 11:41:28 AM,92.65,18.771,,,,,
2320,11/01/20 11:41:29 AM,92.33,18.794,,,,,
2321,11/01/20 11:41:30 AM,92.65,18.818,,,,,
2322,11/01/20 11:41:31 AM,92.65,18.842,,,,,
2323,11/01/20 11:41:32 AM,92.98,18.889,,,,,
2324,11/01/20 11:41:33 AM,92.65,18.913,,,,,
2325,11/01/20 11:41:34 AM,92.65,18.937,,,,,
2326,11/01/20 11:41:35 AM,92.98,18.961,,,,,
2327,11/01/20 11:41:36 AM,93.31,18.985,,,,,
2328,11/01/20 11:41:37 AM,93.96,19.032,,,,,
2329,11/01/20 11:41:38 AM,94.29,19.056,,,,,
2330,11/01/20 11:41:39 AM,94.61,19.080,,,,,
2331,11/01/20 11:41:40 AM,94.61,19.103,,,,,
2332,11/01/20 11:41:41 AM,94.61,19.127,,,,,
2333,11/01/20 11:41:42 AM,93.63,19.151,,,,,
2334,11/01/20 11:41:43 AM,92.33,19.199,,,,,
2335,11/01/20 11:41:44 AM,91.02,19.222,,,,,
2336,11/01/20 11:41:45 AM,89.39,19.246,,,,,
2337,11/01/20 11:41:46 AM,88.73,19.270,,,,,
2338,11/01/20 11:41:47 AM,88.08,19.294,,,,,
2339,11/01/20 11:41:48 AM,87.43,19.341,,,,,
2340,11/01/20 11:41:49 AM,86.45,19.365,,,,,
2341,11/01/20 11:41:50 AM,85.14,19.389,,,,,
2342,11/01/20 11:41:51 AM,84.16,19.413,,,,,
2343,11/01/20 11:41:52 AM,82.86,19.436,,,,,
2344,11/01/20 11:41:53 AM,82.21,19.484,,,,,
2345,11/01/20 11:41:54 AM,81.88,19.508,,,,,
2346,11/01/20 11:41:55 AM,82.21,19.532,,,,,
2347,11/01/20 11:41:56 AM,81.23,19.555,,,,,
2348,11/01/20 11:41:57 AM,80.90,19.603,,,,,
2349,11/01/20 11:41:58 AM,80.58,19.627,,,,,
2350,11/01/20 11:41:59 AM,79.93,19.651,,,,,
2351,11/01/20 11:42:00 AM,78.30,19.674,,,,,
2352,11/01/20 11:42:01 AM,77.32,19.722,,,,,
2353,11/01/20 11:42:02 AM,77.97,19.746,,,,,
2354,11/01/20 11:42:03 AM,78.62,19.770,,,,,
2355,11/01/20 11:42:04 AM,77.32,19.793,,,,,
2356,11/01/20 11:42:05 AM,76.67,19.817,,,,,
2357,11/01/20 11:42:06 AM,76.02,19.865,,,,,
2358,11/01/20 11:42:07 AM,75.37,19.888,,,,,
2359,11/01/20 11:42:08 AM,74.71,19.912,,,,,
2360,11/01/20 11:42:09 AM,75.04,19.960,,,,,
2361,11/01/20 11:42:10 AM,75.37,19.984,,,,,
2362,11/01/20 11:42:11 AM,76.02,20.007,,,,,
2363,11/01/20 11:42:12 AM,77.32,20.031,,,,,
2364,11/01/20 11:42:13 AM,78.95,20.055,,,,,
2365,11/01/20 11:42:14 AM,79.60,20.079,,,,,
2366,11/01/20 11:42:15 AM,79.28,20.126,,,,,
2367,11/01/20 11:42:16 AM,79.93,20.150,,,,,
2368,11/01/20 11:42:17 AM,79.60,20.198,,,,,
2369,11/01/20 11:42:18 AM,79.60,20.198,,,,,
2370,11/01/20 11:42:19 AM,80.58,20.246,,,,,
2371,11/01/20 11:42:20 AM,80.90,20.269,,,,,
2372,11/01/20 11:42:21 AM,81.23,20.293,,,,,
2373,11/01/20 11:42:22 AM,81.56,20.341,,,,,
2374,11/01/20 11:42:23 AM,81.56,20.365,,,,,
2375,11/01/20 11:42:24 AM,81.56,20.388,,,,,
2376,11/01/20 11:42:25 AM,81.88,20.436,,,,,
2377,11/01/20 11:42:26 AM,82.21,20.436,,,,,
2378,11/01/20 11:42:27 AM,81.56,20.484,,,,,
2379,11/01/20 11:42:28 AM,80.90,20.507,,,,,
2380,11/01/20 11:42:29 AM,81.23,20.531,,,,,
2381,11/01/20 11:42:30 AM,81.23,20.579,,,,,
2382,11/01/20 11:42:31 AM,81.88,20.603,,,,,
2383,11/01/20 11:42:32 AM,82.21,20.650,,,,,
2384,11/01/20 11:42:33 AM,82.86,20.650,,,,,
2385,11/01/20 11:42:34 AM,82.53,20.698,,,,,
2386,11/01/20 11:42:35 AM,82.53,20.722,,,,,
2387,11/01/20 11:42:36 AM,82.21,20.746,,,,,
2388,11/01/20 11:42:37 AM,82.86,20.793,,,,,
2389,11/01/20 11:42:38 AM,83.19,20.817,,,,,
2390,11/01/20 11:42:39 AM,82.86,20.841,,,,,
2391,11/01/20 11:42:40 AM,82.86,20.889,,,,,
2392,11/01/20 11:42:41 AM,82.53,20.913,,,,,
2393,11/01/20 11:42:42 AM,81.88,20.936,,,,,
2394,11/01/20 11:42:43 AM,81.56,20.960,,,,,
2395,11/01/20 11:42:44 AM,81.56,20.984,,,,,
2396,11/01/20 11:42:45 AM,81.88,21.032,,,,,
2397,11/01/20 11:42:46 AM,81.88,21.056,,,,,
2398,11/01/20 11:42:47 AM,82.86,21.079,,,,,
2399,11/01/20 11:42:48 AM,83.51,21.127,,,,,
2400,11/01/20 11:42:49 AM,83.84,21.151,,,,,
2401,11/01/20 11:42:50 AM,84.82,21.175,,,,,
2402,11/01/20 11:42:51 AM,84.82,21.223,,,,,
2403,11/01/20 11:42:52 AM,85.14,21.246,,,,,
2404,11/01/20 11:42:53 AM,84.82,21.270,,,,,
2405,11/01/20 11:42:54 AM,84.82,21.294,,,,,
2406,11/01/20 11:42:55 AM,85.80,21.342,,,,,
2407,11/01/20 11:42:56 AM,86.77,21.366,,,,,
2408,11/01/20 11:42:57 AM,86.77,21.390,,,,,
2409,11/01/20 11:42:58 AM,87.75,21.437,,,,,
2410,11/01/20 11:42:59 AM,88.73,21.461,,,,,
2411,11/01/20 11:43:00 AM,89.39,21.485,,,,,
2412,11/01/20 11:43:01 AM,89.06,21.533,,,,,
2413,11/01/20 11:43:02 AM,88.08,21.557,,,,,
2414,11/01/20 11:43:03 AM,87.43,21.581,,,,,
2415,11/01/20 11:43:04 AM,87.43,21.604,,,,,
2416,11/01/20 11:43:05 AM,85.80,21.652,,,,,
2417,11/01/20 11:43:06 AM,85.14,21.676,,,,,
2418,11/01/20 11:43:07 AM,86.12,21.700,,,,,
2419,11/01/20 11:43:08 AM,87.43,21.724,,,,,
2420,11/01/20 11:43:09 AM,87.75,21.772,,,,,
2421,11/01/20 11:43:10 AM,87.43,21.795,,,,,
2422,11/01/20 11:43:11 AM,87.43,21.819,,,,,
2423,11/01/20 11:43:12 AM,87.10,21.867,,,,,
2424,11/01/20 11:43:13 AM,88.08,21.891,,,,,
2425,11/01/20 11:43:14 AM,88.73,21.939,,,,,
2426,11/01/20 11:43:15 AM,89.39,21.963,,,,,
2427,11/01/20 11:43:16 AM,88.41,21.987,,,,,
2428,11/01/20 11:43:17 AM,88.41,22.011,,,,,
2429,11/01/20 11:43:18 AM,88.73,22.058,,,,,
2430,11/01/20 11:43:19 AM,88.73,22.082,,,,,
2431,11/01/20 11:43:20 AM,88.73,22.106,,,,,
2432,11/01/20 11:43:21 AM,89.39,22.154,,,,,
2433,11/01/20 11:43:22 AM,89.39,22.178,,,,,
2434,11/01/20 11:43:23 AM,89.71,22.202,,,,,
2435,11/01/20 11:43:24 AM,90.04,22.226,,,,,
2436,11/01/20 11:43:25 AM,90.04,22.274,,,,,
2437,11/01/20 11:43:26 AM,89.71,22.298,,,,,
2438,11/01/20 11:43:27 AM,90.04,22.321,,,,,
2439,11/01/20 11:43:28 AM,90.04,22.345,,,,,
2440,11/01/20 11:43:29 AM,89.39,22.393,,,,,
2441,11/01/20 11:43:30 AM,89.71,22.417,,,,,
2442,11/01/20 11:43:31 AM,89.71,22.465,,,,,
2443,11/01/20 11:43:32 AM,89.39,22.489,,,,,
2444,11/01/20 11:43:33 AM,88.73,22.513,,,,,
2445,11/01/20 11:43:34 AM,89.06,22.561,,,,,
2446,11/01/20 11:43:35 AM,90.04,22.585,,,,,
2447,11/01/20 11:43:36 AM,91.02,22.609,,,,,
2448,11/01/20 11:43:37 AM,91.34,22.657,,,,,
2449,11/01/20 11:43:38 AM,91.34,22.681,,,,,
2450,11/01/20 11:43:39 AM,91.34,22.705,,,,,
2451,11/01/20 11:43:40 AM,92.00,22.753,,,,,
2452,11/01/20 11:43:41 AM,92.98,22.776,,,,,
2453,11/01/20 11:43:42 AM,93.63,22.800,,,,,
2454,11/01/20 11:43:43 AM,93.96,22.848,,,,,
2455,11/01/20 11:43:44 AM,93.96,22.872,,,,,
2456,11/01/20 11:43:45 AM,93.96,22.896,,,,,
2457,11/01/20 11:43:46 AM,94.61,22.944,,,,,
2458,11/01/20 11:43:47 AM,95.60,22.968,,,,,
2459,11/01/20 11:43:48 AM,96.25,23.016,,,,,
2460,11/01/20 11:43:49 AM,96.90,23.040,,,,,
2461,11/01/20 11:43:50 AM,97.23,23.064,,,,,
2462,11/01/20 11:43:51 AM,97.89,23.112,,,,,
2463,11/01/20 11:43:52 AM,98.21,23.136,,,,,
2464,11/01/20 11:43:53 AM,98.87,23.160,,,,,
2465,11/01/20 11:43:54 AM,99.53,23.208,,,,,
2466,11/01/20 11:43:55 AM,100.18,23.232,,,,,
2467,11/01/20 11:43:56 AM,98.87,23.280,,,,,
2468,11/01/20 11:43:57 AM,98.54,23.304,,,,,
2469,11/01/20 11:43:58 AM,97.89,23.328,,,,,
2470,11/01/20 11:43:59 AM,95.92,23.376,,,,,
2471,11/01/20 11:44:00 AM,95.27,23.424,,,,,
2472,11/01/20 11:44:01 AM,94.94,23.448,,,,,
2473,11/01/20 11:44:02 AM,94.94,23.472,,,,,
2474,11/01/20 11:44:03 AM,95.27,23.521,,,,,
2475,11/01/20 11:44:04 AM,95.27,23.545,,,,,
2476,11/01/20 11:44:05 AM,95.92,23.593,,,,,
2477,11/01/20 11:44:06 AM,95.92,23.617,,,,,
2478,11/01/20 11:44:07 AM,96.25,23.665,,,,,
2479,11/01/20 11:44:08 AM,95.92,23.689,,,,,
2480,11/01/20 11:44:09 AM,95.92,23.737,,,,,
2481,11/01/20 11:44:10 AM,96.25,23.761,,,,,
2482,11/01/20 11:44:11 AM,96.90,23.809,,,,,
2483,11/01/20 11:44:12 AM,97.56,23.833,,,,,
2484,11/01/20 11:44:13 AM,98.21,23.881,,,,,
2485,11/01/20 11:44:14 AM,98.21,23.905,,,,,
2486,11/01/20 11:44:15 AM,98.54,23.954,,,,,
2487,11/01/20 11:44:16 AM,98.54,23.978,,,,,
2488,11/01/20 11:44:17 AM,99.20,24.026,,,,,
2489,11/01/20 11:44:18 AM,100.18,24.050,,,,,
2490,11/01/20 11:44:19 AM,100.18,24.098,,,,,
2491,11/01/20 11:44:20 AM,100.84,24.122,,,,,
2492,11/01/20 11:44:21 AM,100.84,24.171,,,,,
2493,11/01/20 11:44:22 AM,99.85,24.195,,,,,
2494,11/01/20 11:44:23 AM,99.85,24.243,,,,,
2495,11/01/20 11:44:24 AM,99.85,24.267,,,,,
